,0
n9FRing,0.00030664681687954506
TIC0,0.00028549355089024493
ETA_eta,0.0002829535470983808
ETA_dEpsilon_B,0.00028136927619984924
GATS1se,0.0002680978788652092
piPC1,0.00025274010120653116
Xpc-5dv,0.00024700642441667235
nC,0.000242074959980455
Xc-6dv,0.00024170926533022497
CIC1,0.00023923200327725504
SpDiam_Dzi,0.00022557431201157037
ETA_beta_ns,0.0001948438982033042
TMPC10,0.0
n3Ring,0.0
nRing,0.0
Radius,0.0
ATS5are,0.0
ATS4are,0.0
ATS6m,0.0
n11aRing,0.0
ATS1are,0.0
nG12aRing,0.0
n4Ring,0.0
n5Ring,0.0
MPC9,0.0
MPC7,0.0
n8Ring,0.0
ATS5se,0.0
ATS1dv,0.0
nF,0.0
ATS0se,0.0
ATS4v,0.0
ATS2v,0.0
ATS0pe,0.0
piPC8,0.0
MWC08,0.0
ATS2pe,0.0
nP,0.0
n7Ring,0.0
n7FAHRing,0.0
BCUTare-1h,0.0
n9FARing,0.0
PEOE_VSA5,0.0
MIC5,0.0
MIC4,0.0
PetitjeanIndex,0.0
MATS2m,0.0
VAdjMat,0.0
MWC01,0.0
nAromBond,0.0
MWC02,0.0
n12aRing,0.0
nHeavyAtom,0.0
nSpiro,0.0
SMR_VSA2,0.0
AATS1are,0.0
AATS1m,0.0
AATS0m,0.0
ATSC0s,0.0
nBridgehead,0.0
VE3_DzZ,0.0
VE2_DzZ,0.0
VE1_DzZ,0.0
LogEE_DzZ,0.0
MWC04,0.0
TMWC10,0.0
SlogP_VSA11,0.0
SlogP_VSA9,0.0
SlogP_VSA7,0.0
SMR_VSA8,0.0
ATS1i,0.0
ATS6p,0.0
n11FaHRing,0.0
ATS4p,0.0
ATS8are,0.0
ATS7are,0.0
MID,0.0
MATS1m,0.0
AATS0dv,0.0
SRW03,0.0
SRW04,0.0
ATS4i,0.0
ATS2i,0.0
MPC5,0.0
MPC4,0.0
MPC3,0.0
MPC2,0.0
SRW05,0.0
AMID_X,0.0
MID_X,0.0
LogEE_Dzi,0.0
SRW02,0.0
WPol,0.0
SpAbs_A,0.0
MW,0.0
