,0
GGI9,0.0022029283766182117
CIC4,0.0021708947607531085
PEOE_VSA1,0.0021501141376583095
VR3_A,0.0021499808714055602
ATS8Z,0.002113235716790154
MID_C,0.0021067468927298966
AATS0i,0.002101931045693798
AATSC0are,0.0020944318264044834
ETA_epsilon_1,0.002065650633102588
AATS0pe,0.002049189597628755
ATSC8Z,0.002031479342827582
SMR,0.0020079710559025164
ATS5p,0.0019973459455697004
ATSC3pe,0.00198516624719204
ATS4m,0.001962892353240862
VSA_EState6,0.001928174743124403
SM1_DzZ,0.0019176276413170406
BCUTpe-1l,0.0019011287247659753
ATS3m,0.0018991054004308555
GATS1s,0.0018953907585732089
EState_VSA7,0.0018932289985583463
JGI3,0.0018868831253932988
ATSC5m,0.0018845533557805413
ATS6d,0.0018832698809084503
SlogP_VSA3,0.0018744105089165046
ATS3v,0.0018740087457131801
Mpe,0.0018661430195047583
GGI7,0.001836895656416341
ETA_beta,0.0018343638089825865
ATS7Z,0.001819246587994095
ATS5d,0.0018190410694798403
AATSC2v,0.001815968252253278
SaaaC,0.0018139295196098737
ATSC3Z,0.0017973894098736898
SssS,0.001780265536069957
AATS1are,0.0017342817101804815
SlogP_VSA1,0.001726525122736815
AATS2Z,0.0017175227076531767
ATSC2pe,0.001713616570329695
VR1_A,0.0017106433199411519
nBondsD,0.001707834657902873
MWC04,0.0017074629429938695
VE2_D,0.0016993609578600574
SpDiam_Dzi,0.0016949354461617808
BCUTZ-1h,0.0016759699494249976
AATS2s,0.001667723660256369
ATSC2p,0.0016516083407219161
MPC9,0.0016481778054815406
SssCH2,0.001644032377749179
BCUTZ-1l,0.0016427325130464801
ATSC0m,0.0016392326648990098
ATS1are,0.0016294564935095165
AATS1se,0.0016240184297195092
ATSC0s,0.0016219787758598384
AATS2se,0.0016173077358685886
ATSC1i,0.0015977796877009434
SdO,0.0015791696947654848
MATS1v,0.0015667991784674225
SMR_VSA5,0.0015617935232095771
VMcGowan,0.0015601393068204986
BCUTm-1h,0.0015482377204291684
BCUTv-1l,0.0015408382084407721
SMR_VSA9,0.0015389238898077088
IC3,0.0015218550544754573
BCUTs-1l,0.0015135257007245287
nHBDon,0.0015134377962101099
SssssC,0.00150705716888332
AATSC1dv,0.001501994777348873
AATSC2Z,0.0014980066171202367
ATSC2se,0.00149239891950701
ATSC7v,0.00149034768171447
SpAbs_Dzp,0.0014881977602561442
AATS2v,0.001487340259961813
n10FAHRing,0.0014795965552906057
MATS2v,0.0014610200062998905
SpMAD_Dzpe,0.0014519321909530183
SRW10,0.0014377350388520567
WPath,0.0014229146285963095
